signal,movie,position,time,intensity
bg,04,x61y409w5h5,50,99.76
bg,04,x61y409w5h5,55,100.44
bg,04,x61y409w5h5,60,100.6
bg,04,x61y409w5h5,65,100.24
bg,04,x61y409w5h5,70,100.36
bg,04,x61y409w5h5,75,100.4
bg,04,x61y409w5h5,80,100.52
bg,04,x61y409w5h5,85,99.68
bg,04,x61y409w5h5,90,100.84
bg,04,x61y409w5h5,95,100.48
bg,04,x61y409w5h5,100,99.84
bg,04,x61y409w5h5,105,100.4
bg,04,x61y409w5h5,110,99.76
bg,04,x61y409w5h5,115,100.4
bg,04,x61y409w5h5,120,100.52
bg,04,x61y409w5h5,125,100.32
bg,04,x61y409w5h5,130,100.28
bg,04,x61y409w5h5,135,100.24
bg,04,x61y409w5h5,140,100.24
bg,04,x61y409w5h5,145,100.4
bg,04,x61y409w5h5,150,99.8
bg,04,x61y409w5h5,155,99.96
bg,04,x61y409w5h5,160,100.48
bg,04,x61y409w5h5,165,100.56
bg,04,x61y409w5h5,170,100.36
bg,04,x61y409w5h5,175,100.6
bg,04,x61y409w5h5,180,100.52
bg,04,x61y409w5h5,185,100.68
bg,04,x61y409w5h5,190,99.8
bg,04,x61y409w5h5,195,100.16
bg,04,x61y409w5h5,200,100.56
bg,04,x61y409w5h5,205,99.4
bg,04,x61y409w5h5,210,100.84
bg,04,x61y409w5h5,215,100.32
bg,04,x61y409w5h5,220,100.64
bg,04,x61y409w5h5,225,100.36
bg,04,x61y409w5h5,230,100.92
bg,04,x61y409w5h5,235,100.24
bg,04,x61y409w5h5,240,100.36
bg,04,x61y409w5h5,245,100.2
bg,04,x61y409w5h5,250,100.4
bg,04,x61y409w5h5,255,100.92
bg,04,x61y409w5h5,260,100.84
bg,04,x61y409w5h5,265,99.92
bg,04,x61y409w5h5,270,100.6
bg,04,x61y409w5h5,275,100.36
bg,04,x61y409w5h5,280,100.04
bg,04,x61y409w5h5,285,99.8
bg,04,x61y409w5h5,290,100.48
bg,04,x61y409w5h5,295,100.96
bg,04,x61y409w5h5,300,100.8
bg,04,x61y409w5h5,305,99.88
bg,04,x61y409w5h5,310,100.48
bg,04,x61y409w5h5,315,100.6
bg,04,x61y409w5h5,320,100.28
bg,04,x61y409w5h5,325,99.84
bg,04,x61y409w5h5,330,100.52
bg,04,x61y409w5h5,335,100.36
bg,04,x61y409w5h5,340,100.28
bg,04,x61y409w5h5,345,100.48
bg,04,x61y409w5h5,350,100.12
bg,04,x61y409w5h5,355,100.28
bg,04,x61y409w5h5,360,100.68
bg,04,x61y409w5h5,365,100.48
bg,04,x61y409w5h5,370,100.12
bg,04,x61y409w5h5,375,101
bg,04,x61y409w5h5,380,100.32
bg,04,x61y409w5h5,385,101.16
bg,04,x61y409w5h5,390,100.36
bg,04,x61y409w5h5,395,100.76
bg,04,x61y409w5h5,400,100.68
bg,04,x61y409w5h5,405,100.52
bg,04,x61y409w5h5,410,100.32
bg,04,x61y409w5h5,415,100.04
bg,04,x61y409w5h5,420,100.44
bg,04,x61y409w5h5,425,100.72
bg,04,x61y409w5h5,430,99.92
bg,04,x61y409w5h5,435,100.68
bg,04,x61y409w5h5,440,100.52
bg,04,x61y409w5h5,445,100.6
bg,04,x61y409w5h5,450,100.44
bg,04,x61y409w5h5,455,100.8
bg,04,x61y409w5h5,460,100.48
bg,04,x61y409w5h5,465,101.4
bg,04,x61y409w5h5,470,101.04
bg,04,x61y409w5h5,475,100.6
bg,04,x61y409w5h5,480,100.44
bg,04,x61y409w5h5,485,99.92
bg,04,x61y409w5h5,490,100.52
bg,04,x61y409w5h5,495,100.2
oe.total,04,x692y279w47h41,15,102.833
oe.total,04,x692y279w47h41,20,102.576
oe.total,04,x692y279w47h41,25,102.429
oe.total,04,x692y279w47h41,30,102.453
oe.total,04,x692y279w47h41,35,102.335
oe.total,04,x692y279w47h41,40,102.483
oe.total,04,x692y279w47h41,45,102.512
oe.total,04,x692y279w47h41,50,102.612
oe.total,04,x692y279w47h41,55,102.586
oe.total,04,x692y279w47h41,60,102.766
oe.total,04,x692y279w47h41,65,102.563
oe.total,04,x692y279w47h41,70,102.872
oe.total,04,x692y279w47h41,75,102.844
oe.total,04,x692y279w47h41,80,102.845
oe.total,04,x692y279w47h41,85,103.024
oe.total,04,x692y279w47h41,90,103.261
oe.total,04,x692y279w47h41,95,103.299
oe.total,04,x692y279w47h41,100,103.468
oe.total,04,x692y279w47h41,105,103.956
oe.total,04,x692y279w47h41,110,104.379
oe.total,04,x692y279w47h41,115,104.538
oe.total,04,x692y279w47h41,120,105.052
oe.total,04,x692y279w47h41,125,105.434
oe.total,04,x692y279w47h41,130,105.894
oe.total,04,x692y279w47h41,135,106.329
oe.total,04,x692y279w47h41,140,106.248
oe.total,04,x692y279w47h41,145,107.432
oe.total,04,x692y279w47h41,150,109.287
oe.total,04,x692y279w47h41,155,108.829
oe.total,04,x692y279w47h41,160,109.54
oe.total,04,x692y279w47h41,165,109.95
oe.total,04,x692y279w47h41,170,110.298
oe.total,04,x692y279w47h41,175,111.363
oe.total,04,x692y279w47h41,180,112.419
oe.total,04,x692y279w47h41,185,113.118
oe.total,04,x692y279w47h41,190,113.083
oe.total,04,x692y279w47h41,195,113.087
oe.total,04,x692y279w47h41,200,113.478
oe.total,04,x692y279w47h41,205,113.335
oe.total,04,x692y279w47h41,210,115.291
oe.total,04,x692y279w47h41,215,115.325
oe.total,04,x692y279w47h41,220,115.994
oe.total,04,x692y279w47h41,225,116.208
oe.total,04,x692y279w47h41,230,115.422
oe.total,04,x692y279w47h41,235,115.274
oe.total,04,x692y279w47h41,240,116.904
oe.total,04,x692y279w47h41,245,114.06
oe.total,04,x692y279w47h41,250,115.802
oe.total,04,x692y279w47h41,255,116.136
oe.total,04,x692y279w47h41,260,115.19
oe.total,04,x692y279w47h41,265,117.075
oe.total,04,x692y279w47h41,270,117.307
oe.total,04,x692y279w47h41,275,116.382
oe.total,04,x692y279w47h41,280,115.703
oe.total,04,x692y279w47h41,285,117.625
oe.total,04,x692y279w47h41,290,116.426
oe.total,04,x692y279w47h41,295,116.625
oe.total,04,x692y279w47h41,300,118.176
oe.total,04,x692y279w47h41,305,117.768
oe.total,04,x692y279w47h41,310,119.583
oe.total,04,x692y279w47h41,315,118.9
oe.total,04,x692y279w47h41,320,119.389
oe.total,04,x692y279w47h41,325,120.324
oe.total,04,x692y279w47h41,330,120.964
oe.total,04,x692y279w47h41,335,121.208
oe.total,04,x692y279w47h41,340,118.711
oe.total,04,x692y279w47h41,345,120.106
oe.total,04,x692y279w47h41,350,120.384
oe.total,04,x692y279w47h41,355,117.209
oe.total,04,x692y279w47h41,360,121.423
oe.total,04,x692y279w47h41,365,121.193
oe.total,04,x692y279w47h41,370,123.13
oe.total,04,x692y279w47h41,375,119.506
oe.total,04,x692y279w47h41,380,119.695
oe.total,04,x692y279w47h41,385,118.117
oe.total,04,x692y279w47h41,390,118.646
oe.total,04,x692y279w47h41,395,117.706
oe.total,04,x692y279w47h41,400,117.667
oe.total,04,x692y279w47h41,405,116.084
oe.total,04,x692y279w47h41,410,116.804
oe.total,04,x692y279w47h41,415,117.627
oe.total,04,x692y279w47h41,420,117.155
oe.total,04,x692y279w47h41,425,116.181
oe.total,04,x692y279w47h41,430,116.787
oe.total,04,x692y279w47h41,435,117.54
oe.total,04,x692y279w47h41,440,117.58
oe.total,04,x692y279w47h41,445,118.367
oe.total,04,x692y279w47h41,450,117.21
oe.total,04,x692y279w47h41,455,117.446
oe.total,04,x692y279w47h41,460,115.981
oe.total,04,x692y279w47h41,465,116.483
oe.total,04,x692y279w47h41,470,117.305
oe.total,04,x692y279w47h41,475,116.912
oe.total,04,x692y279w47h41,480,115.421
oe.total,04,x692y279w47h41,485,113.867
oe.total,04,x692y279w47h41,490,114.259
oe.total,04,x692y279w47h41,495,114.079
oe.cyto,04,x715y306w5h5,15,104.32
oe.cyto,04,x715y306w5h5,20,103.6
oe.cyto,04,x715y306w5h5,25,101.92
oe.cyto,04,x715y306w5h5,30,102.52
oe.cyto,04,x715y306w5h5,35,102.28
oe.cyto,04,x715y306w5h5,40,102.12
oe.cyto,04,x715y306w5h5,45,103.4
oe.cyto,04,x715y306w5h5,50,101.96
oe.cyto,04,x715y306w5h5,55,102.04
oe.cyto,04,x715y306w5h5,60,102.12
oe.cyto,04,x715y306w5h5,65,102.48
oe.cyto,04,x715y306w5h5,70,102.48
oe.cyto,04,x715y306w5h5,75,103.56
oe.cyto,04,x715y306w5h5,80,102.48
oe.cyto,04,x715y306w5h5,85,103.36
oe.cyto,04,x715y306w5h5,90,101.68
oe.cyto,04,x715y306w5h5,95,102.16
oe.cyto,04,x715y306w5h5,100,103.08
oe.cyto,04,x715y306w5h5,105,102.84
oe.cyto,04,x715y306w5h5,110,102.72
oe.cyto,04,x715y306w5h5,115,101.56
oe.cyto,04,x715y306w5h5,120,101.96
oe.cyto,04,x715y306w5h5,125,102.64
oe.cyto,04,x715y306w5h5,130,101.52
oe.cyto,04,x715y306w5h5,135,103.44
oe.cyto,04,x715y306w5h5,140,102.52
oe.cyto,04,x715y306w5h5,145,104.68
oe.cyto,04,x715y306w5h5,150,101.68
oe.cyto,04,x715y306w5h5,155,104.28
oe.cyto,04,x715y306w5h5,160,103.16
oe.cyto,04,x715y306w5h5,165,103.32
oe.cyto,04,x715y306w5h5,170,103.88
oe.cyto,04,x715y306w5h5,175,102.8
oe.cyto,04,x715y306w5h5,180,103.36
oe.cyto,04,x715y306w5h5,185,103.4
oe.cyto,04,x715y306w5h5,190,103.28
oe.cyto,04,x715y306w5h5,195,104.24
oe.cyto,04,x715y306w5h5,200,106.12
oe.cyto,04,x715y306w5h5,205,105.52
oe.cyto,04,x715y306w5h5,210,105.24
oe.cyto,04,x715y306w5h5,215,104.8
oe.cyto,04,x715y306w5h5,220,103.6
oe.cyto,04,x715y306w5h5,225,103.92
oe.cyto,04,x715y306w5h5,230,104.72
oe.cyto,04,x715y306w5h5,235,104.8
oe.cyto,04,x715y306w5h5,240,103.92
oe.cyto,04,x715y306w5h5,245,104.88
oe.cyto,04,x715y306w5h5,250,103.68
oe.cyto,04,x715y306w5h5,255,104.44
oe.cyto,04,x715y306w5h5,260,104.24
oe.cyto,04,x715y306w5h5,265,103.6
oe.cyto,04,x715y306w5h5,270,104.56
oe.cyto,04,x715y306w5h5,275,105.08
oe.cyto,04,x715y306w5h5,280,103.36
oe.cyto,04,x715y306w5h5,285,104
oe.cyto,04,x715y306w5h5,290,103.96
oe.cyto,04,x715y306w5h5,295,103.44
oe.cyto,04,x715y306w5h5,300,104.76
oe.cyto,04,x715y306w5h5,305,103.56
oe.cyto,04,x715y306w5h5,310,104.56
oe.cyto,04,x715y306w5h5,315,105.08
oe.cyto,04,x715y306w5h5,320,104.24
oe.cyto,04,x715y306w5h5,325,104.4
oe.cyto,04,x715y306w5h5,330,104.36
oe.cyto,04,x715y306w5h5,335,105.36
oe.cyto,04,x715y306w5h5,340,103.24
oe.cyto,04,x715y306w5h5,345,103.88
oe.cyto,04,x715y306w5h5,350,103.52
oe.cyto,04,x715y306w5h5,355,104
oe.cyto,04,x715y306w5h5,360,103.24
oe.cyto,04,x715y306w5h5,365,103.84
oe.cyto,04,x715y306w5h5,370,104.44
oe.cyto,04,x715y306w5h5,375,103.8
oe.cyto,04,x715y306w5h5,380,106.2
oe.cyto,04,x715y306w5h5,385,104.76
oe.cyto,04,x715y306w5h5,390,107
oe.cyto,04,x715y306w5h5,395,104.68
oe.cyto,04,x715y306w5h5,400,104.68
oe.cyto,04,x715y306w5h5,405,103.96
oe.cyto,04,x715y306w5h5,410,105.32
oe.cyto,04,x715y306w5h5,415,104.68
oe.cyto,04,x715y306w5h5,420,104.16
oe.cyto,04,x715y306w5h5,425,103.8
oe.cyto,04,x715y306w5h5,430,105.04
oe.cyto,04,x715y306w5h5,435,103.04
oe.cyto,04,x715y306w5h5,440,103.76
oe.cyto,04,x715y306w5h5,445,104.72
oe.cyto,04,x715y306w5h5,450,104.48
oe.cyto,04,x715y306w5h5,455,104.6
oe.cyto,04,x715y306w5h5,460,104.36
oe.cyto,04,x715y306w5h5,465,104.08
oe.cyto,04,x715y306w5h5,470,106.08
oe.cyto,04,x715y306w5h5,475,104.16
oe.cyto,04,x715y306w5h5,480,103.92
oe.cyto,04,x715y306w5h5,485,104.88
oe.cyto,04,x715y306w5h5,490,104.68
oe.cyto,04,x715y306w5h5,495,104.8
bg,04,x757y332w5h5,15,100.72
bg,04,x757y332w5h5,20,100.28
bg,04,x757y332w5h5,25,100.04
bg,04,x757y332w5h5,30,100.08
bg,04,x757y332w5h5,35,100.6
bg,04,x757y332w5h5,40,100.36
bg,04,x757y332w5h5,45,100.16
bg,04,x757y332w5h5,50,100.12
bg,04,x757y332w5h5,55,100.24
bg,04,x757y332w5h5,60,100.16
bg,04,x757y332w5h5,65,100.92
bg,04,x757y332w5h5,70,99.48
bg,04,x757y332w5h5,75,101.08
bg,04,x757y332w5h5,80,100.08
bg,04,x757y332w5h5,85,100.28
bg,04,x757y332w5h5,90,99.8
bg,04,x757y332w5h5,95,99.92
bg,04,x757y332w5h5,100,99.68
bg,04,x757y332w5h5,105,99.92
bg,04,x757y332w5h5,110,100.4
bg,04,x757y332w5h5,115,100.08
bg,04,x757y332w5h5,120,100.48
bg,04,x757y332w5h5,125,100.32
bg,04,x757y332w5h5,130,100.04
bg,04,x757y332w5h5,135,100.36
bg,04,x757y332w5h5,140,100.2
bg,04,x757y332w5h5,145,100.08
bg,04,x757y332w5h5,150,100.24
bg,04,x757y332w5h5,155,100.8
bg,04,x757y332w5h5,160,99.96
bg,04,x757y332w5h5,165,100.16
bg,04,x757y332w5h5,170,100.32
bg,04,x757y332w5h5,175,99.76
bg,04,x757y332w5h5,180,99.84
bg,04,x757y332w5h5,185,99.84
bg,04,x757y332w5h5,190,100.24
bg,04,x757y332w5h5,195,100.2
bg,04,x757y332w5h5,200,99.76
bg,04,x757y332w5h5,205,100.4
bg,04,x757y332w5h5,210,100.64
bg,04,x757y332w5h5,215,100.08
bg,04,x757y332w5h5,220,100.64
bg,04,x757y332w5h5,225,100.8
bg,04,x757y332w5h5,230,100.72
bg,04,x757y332w5h5,235,100.8
bg,04,x757y332w5h5,240,100.56
bg,04,x757y332w5h5,245,100.32
bg,04,x757y332w5h5,250,100.52
bg,04,x757y332w5h5,255,100.12
bg,04,x757y332w5h5,260,100.56
bg,04,x757y332w5h5,265,100.12
bg,04,x757y332w5h5,270,99.92
bg,04,x757y332w5h5,275,100.48
bg,04,x757y332w5h5,280,100.8
bg,04,x757y332w5h5,285,100.64
bg,04,x757y332w5h5,290,100.28
bg,04,x757y332w5h5,295,100.16
bg,04,x757y332w5h5,300,100
bg,04,x757y332w5h5,305,100.44
bg,04,x757y332w5h5,310,100.36
bg,04,x757y332w5h5,315,100.76
bg,04,x757y332w5h5,320,100.36
bg,04,x757y332w5h5,325,100.56
bg,04,x757y332w5h5,330,99.92
bg,04,x757y332w5h5,335,100.6
bg,04,x757y332w5h5,340,100.32
bg,04,x757y332w5h5,345,100.24
bg,04,x757y332w5h5,350,100.32
bg,04,x757y332w5h5,355,100.88
bg,04,x757y332w5h5,360,100.88
bg,04,x757y332w5h5,365,100.36
bg,04,x757y332w5h5,370,100.16
bg,04,x757y332w5h5,375,100.4
bg,04,x757y332w5h5,380,100.96
bg,04,x757y332w5h5,385,100.32
bg,04,x757y332w5h5,390,100.08
bg,04,x757y332w5h5,395,100.72
bg,04,x757y332w5h5,400,100.56
bg,04,x757y332w5h5,405,101.16
bg,04,x757y332w5h5,410,100.84
bg,04,x757y332w5h5,415,100.56
bg,04,x757y332w5h5,420,100.36
bg,04,x757y332w5h5,425,100.08
bg,04,x757y332w5h5,430,100.64
bg,04,x757y332w5h5,435,100.08
bg,04,x757y332w5h5,440,100.28
bg,04,x757y332w5h5,445,100.56
bg,04,x757y332w5h5,450,100.28
bg,04,x757y332w5h5,455,100.8
bg,04,x757y332w5h5,460,100.68
bg,04,x757y332w5h5,465,99.92
bg,04,x757y332w5h5,470,100.08
bg,04,x757y332w5h5,475,100.24
bg,04,x757y332w5h5,480,100.28
bg,04,x757y332w5h5,485,100.4
bg,04,x757y332w5h5,490,100.68
bg,04,x757y332w5h5,495,101.24
wt.total,04,x818y290w39h44,15,106.027
wt.total,04,x818y290w39h44,20,105.368
wt.total,04,x818y290w39h44,25,106.052
wt.total,04,x818y290w39h44,30,106.276
wt.total,04,x818y290w39h44,35,105.585
wt.total,04,x818y290w39h44,40,106.09
wt.total,04,x818y290w39h44,45,105.149
wt.total,04,x818y290w39h44,50,105.683
wt.total,04,x818y290w39h44,55,105.775
wt.total,04,x818y290w39h44,60,106.298
wt.total,04,x818y290w39h44,65,106.214
wt.total,04,x818y290w39h44,70,106.036
wt.total,04,x818y290w39h44,75,106.246
wt.total,04,x818y290w39h44,80,106.347
wt.total,04,x818y290w39h44,85,106.188
wt.total,04,x818y290w39h44,90,106.601
wt.total,04,x818y290w39h44,95,106.513
wt.total,04,x818y290w39h44,100,106.899
wt.total,04,x818y290w39h44,105,106.277
wt.total,04,x818y290w39h44,110,106.29
wt.total,04,x818y290w39h44,115,106.453
wt.total,04,x818y290w39h44,120,106.84
wt.total,04,x818y290w39h44,125,106.84
wt.total,04,x818y290w39h44,130,106.922
wt.total,04,x818y290w39h44,135,106.762
wt.total,04,x818y290w39h44,140,107.61
wt.total,04,x818y290w39h44,145,106.768
wt.total,04,x818y290w39h44,150,107.286
wt.total,04,x818y290w39h44,155,107.618
wt.total,04,x818y290w39h44,160,106.934
wt.total,04,x818y290w39h44,165,107.345
wt.total,04,x818y290w39h44,170,106.693
wt.total,04,x818y290w39h44,175,107.236
wt.total,04,x818y290w39h44,180,107.646
wt.total,04,x818y290w39h44,185,107.47
wt.total,04,x818y290w39h44,190,106.82
wt.total,04,x818y290w39h44,195,107.382
wt.total,04,x818y290w39h44,200,107.128
wt.total,04,x818y290w39h44,205,106.947
wt.total,04,x818y290w39h44,210,107.427
wt.total,04,x818y290w39h44,215,107.007
wt.total,04,x818y290w39h44,220,108.007
wt.total,04,x818y290w39h44,225,107.399
wt.total,04,x818y290w39h44,230,107.124
wt.total,04,x818y290w39h44,235,107.424
wt.total,04,x818y290w39h44,240,107.749
wt.total,04,x818y290w39h44,245,107.283
wt.total,04,x818y290w39h44,250,107.737
wt.total,04,x818y290w39h44,255,107.832
wt.total,04,x818y290w39h44,260,107.111
wt.total,04,x818y290w39h44,265,107.425
wt.total,04,x818y290w39h44,270,107.973
wt.total,04,x818y290w39h44,275,107.467
wt.total,04,x818y290w39h44,280,108.6
wt.total,04,x818y290w39h44,285,107.91
wt.total,04,x818y290w39h44,290,107.974
wt.total,04,x818y290w39h44,295,107.549
wt.total,04,x818y290w39h44,300,107.961
wt.total,04,x818y290w39h44,305,107.721
wt.total,04,x818y290w39h44,310,107.158
wt.total,04,x818y290w39h44,315,108.558
wt.total,04,x818y290w39h44,320,108.06
wt.total,04,x818y290w39h44,325,108.195
wt.total,04,x818y290w39h44,330,108.13
wt.total,04,x818y290w39h44,335,108.64
wt.total,04,x818y290w39h44,340,108.526
wt.total,04,x818y290w39h44,345,108.381
wt.total,04,x818y290w39h44,350,108.297
wt.total,04,x818y290w39h44,355,108.089
wt.total,04,x818y290w39h44,360,108.276
wt.total,04,x818y290w39h44,365,108.768
wt.total,04,x818y290w39h44,370,107.999
wt.total,04,x818y290w39h44,375,108.613
wt.total,04,x818y290w39h44,380,108.306
wt.total,04,x818y290w39h44,385,108.532
wt.total,04,x818y290w39h44,390,108.145
wt.total,04,x818y290w39h44,395,108.219
wt.total,04,x818y290w39h44,400,108.123
wt.total,04,x818y290w39h44,405,108.377
wt.total,04,x818y290w39h44,410,108.217
wt.total,04,x818y290w39h44,415,108.854
wt.total,04,x818y290w39h44,420,108.604
wt.total,04,x818y290w39h44,425,108.354
wt.total,04,x818y290w39h44,430,108.541
wt.total,04,x818y290w39h44,435,108.412
wt.total,04,x818y290w39h44,440,108.49
wt.total,04,x818y290w39h44,445,109.094
wt.total,04,x818y290w39h44,450,109.087
wt.total,04,x818y290w39h44,455,109.004
wt.total,04,x818y290w39h44,460,109.685
wt.total,04,x818y290w39h44,465,109.715
wt.total,04,x818y290w39h44,470,109.659
wt.total,04,x818y290w39h44,475,108.383
wt.total,04,x818y290w39h44,480,109.476
wt.total,04,x818y290w39h44,485,109.525
wt.total,04,x818y290w39h44,490,109.993
wt.total,04,x818y290w39h44,495,109.869
wt.total,04,x821y96w44h42,15,103.038
wt.total,04,x821y96w44h42,20,103.309
wt.total,04,x821y96w44h42,25,103.394
wt.total,04,x821y96w44h42,30,103.718
wt.total,04,x821y96w44h42,35,103.604
wt.total,04,x821y96w44h42,40,103.508
wt.total,04,x821y96w44h42,45,103.611
wt.total,04,x821y96w44h42,50,103.635
wt.total,04,x821y96w44h42,55,103.65
wt.total,04,x821y96w44h42,60,103.541
wt.total,04,x821y96w44h42,65,103.734
wt.total,04,x821y96w44h42,70,103.804
wt.total,04,x821y96w44h42,75,103.644
wt.total,04,x821y96w44h42,80,103.696
wt.total,04,x821y96w44h42,85,103.954
wt.total,04,x821y96w44h42,90,103.968
wt.total,04,x821y96w44h42,95,103.816
wt.total,04,x821y96w44h42,100,103.859
wt.total,04,x821y96w44h42,105,103.99
wt.total,04,x821y96w44h42,110,103.784
wt.total,04,x821y96w44h42,115,103.619
wt.total,04,x821y96w44h42,120,103.736
wt.total,04,x821y96w44h42,125,103.763
wt.total,04,x821y96w44h42,130,104.063
wt.total,04,x821y96w44h42,135,103.747
wt.total,04,x821y96w44h42,140,104.216
wt.total,04,x821y96w44h42,145,103.953
wt.total,04,x821y96w44h42,150,104.143
wt.total,04,x821y96w44h42,155,104.031
wt.total,04,x821y96w44h42,160,103.973
wt.total,04,x821y96w44h42,165,104.064
wt.total,04,x821y96w44h42,170,103.624
wt.total,04,x821y96w44h42,175,103.982
wt.total,04,x821y96w44h42,180,103.505
wt.total,04,x821y96w44h42,185,103.881
wt.total,04,x821y96w44h42,190,103.895
wt.total,04,x821y96w44h42,195,104.24
wt.total,04,x821y96w44h42,200,104.264
wt.total,04,x821y96w44h42,205,104.25
wt.total,04,x821y96w44h42,210,104.115
wt.total,04,x821y96w44h42,215,104.314
wt.total,04,x821y96w44h42,220,104.104
wt.total,04,x821y96w44h42,225,104.141
wt.total,04,x821y96w44h42,230,104.159
wt.total,04,x821y96w44h42,235,104.204
wt.total,04,x821y96w44h42,240,104.641
wt.total,04,x821y96w44h42,245,104.613
wt.total,04,x821y96w44h42,250,104.029
wt.total,04,x821y96w44h42,255,104.383
wt.total,04,x821y96w44h42,260,104.409
wt.total,04,x821y96w44h42,265,104.617
wt.total,04,x821y96w44h42,270,104.511
wt.total,04,x821y96w44h42,275,104.6
wt.total,04,x821y96w44h42,280,104.473
wt.total,04,x821y96w44h42,285,103.98
wt.total,04,x821y96w44h42,290,104.525
wt.total,04,x821y96w44h42,295,104.506
wt.total,04,x821y96w44h42,300,104.2
wt.total,04,x821y96w44h42,305,104
wt.total,04,x821y96w44h42,310,104.251
wt.total,04,x821y96w44h42,315,104.443
wt.total,04,x821y96w44h42,320,104.431
wt.total,04,x821y96w44h42,325,104.492
wt.total,04,x821y96w44h42,330,104.373
wt.total,04,x821y96w44h42,335,104.395
wt.total,04,x821y96w44h42,340,104.418
wt.total,04,x821y96w44h42,345,104.761
wt.total,04,x821y96w44h42,350,104.332
wt.total,04,x821y96w44h42,355,104.045
wt.total,04,x821y96w44h42,360,104.17
wt.total,04,x821y96w44h42,365,104.62
wt.total,04,x821y96w44h42,370,104.639
wt.total,04,x821y96w44h42,375,104.126
wt.total,04,x821y96w44h42,380,104.42
wt.total,04,x821y96w44h42,385,104.747
wt.total,04,x821y96w44h42,390,104.663
wt.total,04,x821y96w44h42,395,104.511
wt.total,04,x821y96w44h42,400,104.859
wt.total,04,x821y96w44h42,405,104.557
wt.total,04,x821y96w44h42,410,104.326
wt.total,04,x821y96w44h42,415,104.753
wt.total,04,x821y96w44h42,420,104.604
wt.total,04,x821y96w44h42,425,104.429
wt.total,04,x821y96w44h42,430,104.604
wt.total,04,x821y96w44h42,435,104.43
wt.total,04,x821y96w44h42,440,104.818
wt.total,04,x821y96w44h42,445,104.475
wt.total,04,x821y96w44h42,450,104.422
wt.total,04,x821y96w44h42,455,104.634
wt.total,04,x821y96w44h42,460,104.118
wt.total,04,x821y96w44h42,465,104.197
wt.total,04,x821y96w44h42,470,104.784
wt.total,04,x821y96w44h42,475,104.736
wt.total,04,x821y96w44h42,480,104.804
wt.total,04,x821y96w44h42,485,104.696
wt.total,04,x821y96w44h42,490,104.788
wt.total,04,x821y96w44h42,495,104.826
wt.cyto,04,x832y320w5h5,15,105.2
wt.cyto,04,x832y320w5h5,20,105.04
wt.cyto,04,x832y320w5h5,25,105.44
wt.cyto,04,x832y320w5h5,30,105.52
wt.cyto,04,x832y320w5h5,35,104.84
wt.cyto,04,x832y320w5h5,40,104.84
wt.cyto,04,x832y320w5h5,45,105.4
wt.cyto,04,x832y320w5h5,50,104.84
wt.cyto,04,x832y320w5h5,55,105.64
wt.cyto,04,x832y320w5h5,60,105.04
wt.cyto,04,x832y320w5h5,65,104.56
wt.cyto,04,x832y320w5h5,70,105.68
wt.cyto,04,x832y320w5h5,75,104.92
wt.cyto,04,x832y320w5h5,80,106.32
wt.cyto,04,x832y320w5h5,85,105.8
wt.cyto,04,x832y320w5h5,90,105.32
wt.cyto,04,x832y320w5h5,95,105.56
wt.cyto,04,x832y320w5h5,100,105.52
wt.cyto,04,x832y320w5h5,105,105.16
wt.cyto,04,x832y320w5h5,110,106.52
wt.cyto,04,x832y320w5h5,115,104.96
wt.cyto,04,x832y320w5h5,120,104.52
wt.cyto,04,x832y320w5h5,125,104.68
wt.cyto,04,x832y320w5h5,130,104.48
wt.cyto,04,x832y320w5h5,135,105.32
wt.cyto,04,x832y320w5h5,140,105.92
wt.cyto,04,x832y320w5h5,145,105.56
wt.cyto,04,x832y320w5h5,150,103.68
wt.cyto,04,x832y320w5h5,155,103.56
wt.cyto,04,x832y320w5h5,160,103.48
wt.cyto,04,x832y320w5h5,165,103.84
wt.cyto,04,x832y320w5h5,170,104.88
wt.cyto,04,x832y320w5h5,175,104.48
wt.cyto,04,x832y320w5h5,180,104.64
wt.cyto,04,x832y320w5h5,185,104.4
wt.cyto,04,x832y320w5h5,190,104.4
wt.cyto,04,x832y320w5h5,195,103.52
wt.cyto,04,x832y320w5h5,200,105.24
wt.cyto,04,x832y320w5h5,205,105.08
wt.cyto,04,x832y320w5h5,210,104.04
wt.cyto,04,x832y320w5h5,215,105.64
wt.cyto,04,x832y320w5h5,220,104.64
wt.cyto,04,x832y320w5h5,225,103.48
wt.cyto,04,x832y320w5h5,230,105.28
wt.cyto,04,x832y320w5h5,235,104.2
wt.cyto,04,x832y320w5h5,240,104.68
wt.cyto,04,x832y320w5h5,245,104
wt.cyto,04,x832y320w5h5,250,105.2
wt.cyto,04,x832y320w5h5,255,104.56
wt.cyto,04,x832y320w5h5,260,104.24
wt.cyto,04,x832y320w5h5,265,105
wt.cyto,04,x832y320w5h5,270,104.72
wt.cyto,04,x832y320w5h5,275,105.28
wt.cyto,04,x832y320w5h5,280,104.84
wt.cyto,04,x832y320w5h5,285,104.36
wt.cyto,04,x832y320w5h5,290,105.2
wt.cyto,04,x832y320w5h5,295,104.68
wt.cyto,04,x832y320w5h5,300,104.76
wt.cyto,04,x832y320w5h5,305,105.32
wt.cyto,04,x832y320w5h5,310,105.92
wt.cyto,04,x832y320w5h5,315,106.04
wt.cyto,04,x832y320w5h5,320,104.08
wt.cyto,04,x832y320w5h5,325,104.08
